ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ascension Day,Ascension Day_lower,Ascension Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Easter Monday,Easter Monday_lower,Easter Monday_upper,German Unity Day,German Unity Day_lower,German Unity Day_upper,Good Friday,Good Friday_lower,Good Friday_upper,Labor Day,Labor Day_lower,Labor Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Second Day of Christmas,Second Day of Christmas_lower,Second Day of Christmas_upper,Whit Monday,Whit Monday_lower,Whit Monday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-04-16,6352126.096588528,5660091.715770593,9102821.488547347,6352126.096588528,6352126.096588528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081380.6206349314,1081380.6206349314,1081380.6206349314,0.0,0.0,0.0,808758.429352219,808758.429352219,808758.429352219,272622.1912827126,272622.1912827126,272622.1912827126,0.0,0.0,0.0,7433506.717223459
2014-04-17,6350763.449088582,5659660.20909387,9130417.865039036,6350763.449088582,6350763.449088582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026375.168976973,1026375.168976973,1026375.168976973,0.0,0.0,0.0,756196.2841728469,756196.2841728469,756196.2841728469,270178.8848041263,270178.8848041263,270178.8848041263,0.0,0.0,0.0,7377138.618065555
2014-04-18,6349400.801588637,-1619674.593794672,1590914.3662287688,6349400.801588637,6349400.801588637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7804649.6621119995,-7804649.6621119995,-7804649.6621119995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6360679.491192354,-6360679.491192354,-6360679.491192354,-7804649.6621119995,-7804649.6621119995,-7804649.6621119995,1171784.1104426207,1171784.1104426207,1171784.1104426207,272186.0604770246,272186.0604770246,272186.0604770246,0.0,0.0,0.0,-11278.689603717066
2014-04-19,6348038.154088692,4630773.103887449,8244870.99900695,6348038.154088692,6348038.154088692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176821.6895556383,176821.6895556383,176821.6895556383,0.0,0.0,0.0,-101908.62196361173,-101908.62196361173,-101908.62196361173,278730.31151925016,278730.31151925016,278730.31151925016,0.0,0.0,0.0,6524859.84364433
2014-04-20,6346675.506588746,-1316605.885667541,2187818.238630832,6346675.506588746,6346675.506588746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5911698.154024792,-5911698.154024792,-5911698.154024792,0.0,0.0,0.0,-6201468.928008043,-6201468.928008043,-6201468.928008043,289770.7739832507,289770.7739832507,289770.7739832507,0.0,0.0,0.0,434977.35256395396
2014-04-21,6345312.859088801,-1590558.9101706052,1770299.2322875937,6345312.859088801,6345312.859088801,0.0,0.0,0.0,0.0,0.0,0.0,-9017286.963680001,-9017286.963680001,-9017286.963680001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6312430.7513240855,-6312430.7513240855,-6312430.7513240855,-9017286.963680001,-9017286.963680001,-9017286.963680001,2399717.6955401343,2399717.6955401343,2399717.6955401343,305138.5168157809,305138.5168157809,305138.5168157809,0.0,0.0,0.0,32882.10776471533
2014-04-22,6343950.211588856,6214745.508698108,9432363.215550577,6343950.211588856,6343950.211588856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491460.454969999,1491460.454969999,1491460.454969999,0.0,0.0,0.0,1166921.0304727545,1166921.0304727545,1166921.0304727545,324539.4244972445,324539.4244972445,324539.4244972445,0.0,0.0,0.0,7835410.666558854
2014-04-23,6342587.56408891,5781161.868005248,9061773.230433853,6342587.56408891,6342587.56408891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156318.9723674133,1156318.9723674133,1156318.9723674133,0.0,0.0,0.0,808758.4293474975,808758.4293474975,808758.4293474975,347560.54301991605,347560.54301991605,347560.54301991605,0.0,0.0,0.0,7498906.536456323
2014-04-24,6341224.916588964,5941104.118952969,9143931.208399307,6341224.916588964,6341224.916588964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129876.0458473465,1129876.0458473465,1129876.0458473465,0.0,0.0,0.0,756196.284163224,756196.284163224,756196.284163224,373679.76168412215,373679.76168412215,373679.76168412215,0.0,0.0,0.0,7471100.962436311
2014-04-25,6339862.269089019,6224419.814008524,9577088.85821906,6339862.269089019,6339862.269089019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574062.7176825749,1574062.7176825749,1574062.7176825749,0.0,0.0,0.0,1171784.1104387874,1171784.1104387874,1171784.1104387874,402278.6072437877,402278.6072437877,402278.6072437877,0.0,0.0,0.0,7913924.986771594
2014-04-26,6338499.621589074,4956648.485900264,8294826.394302505,6338499.621589074,6338499.621589074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330749.21418111457,330749.21418111457,330749.21418111457,0.0,0.0,0.0,-101908.62194631694,-101908.62194631694,-101908.62194631694,432657.8361274315,432657.8361274315,432657.8361274315,0.0,0.0,0.0,6669248.835770189
2014-04-27,6337136.974089128,-1013508.1643687969,2232116.090381232,6337136.974089128,6337136.974089128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5737413.500530815,-5737413.500530815,-5737413.500530815,0.0,0.0,0.0,-6201468.928008454,-6201468.928008454,-6201468.928008454,464055.42747763876,464055.42747763876,464055.42747763876,0.0,0.0,0.0,599723.4735583132
2014-04-28,6335774.326589183,7665400.381895719,10933339.532944921,6335774.326589183,6335774.326589183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895384.2026250004,2895384.2026250004,2895384.2026250004,0.0,0.0,0.0,2399717.6955279773,2399717.6955279773,2399717.6955279773,495666.5070970236,495666.5070970236,495666.5070970236,0.0,0.0,0.0,9231158.529214183
2014-04-29,6334411.679089238,6367757.735842561,9710429.48523733,6334411.679089238,6334411.679089238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693585.7027318901,1693585.7027318901,1693585.7027318901,0.0,0.0,0.0,1166921.0304741168,1166921.0304741168,1166921.0304741168,526664.6722577732,526664.6722577732,526664.6722577732,0.0,0.0,0.0,8027997.381821128
2014-04-30,6333049.031589293,5973053.831519294,9367129.53941412,6333049.031589293,6333049.031589293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364982.570960379,1364982.570960379,1364982.570960379,0.0,0.0,0.0,808758.4293427761,808758.4293427761,808758.4293427761,556224.1416176027,556224.1416176027,556224.1416176027,0.0,0.0,0.0,7698031.602549672
2014-05-01,6331686.384089347,-1746915.317208729,1548810.1651580997,6331686.384089347,6331686.384089347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7723469.706704,-7723469.706704,-7723469.706704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6383731.297898986,-6383731.297898986,-6383731.297898986,-7723469.706704,-7723469.706704,-7723469.706704,756196.284168644,756196.284168644,756196.284168644,583542.1246363698,583542.1246363698,583542.1246363698,0.0,0.0,0.0,-52044.9138096394
2014-05-02,6330323.736589402,6552011.038909254,9851870.026902195,6330323.736589402,6330323.736589402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779644.9024014133,1779644.9024014133,1779644.9024014133,0.0,0.0,0.0,1171784.110448072,1171784.110448072,1171784.110448072,607860.7919533408,607860.7919533408,607860.7919533408,0.0,0.0,0.0,8109968.638990816
2014-05-03,6328961.089089457,5132312.706190994,8429118.769723043,6328961.089089457,6328961.089089457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526579.6107524247,526579.6107524247,526579.6107524247,0.0,0.0,0.0,-101908.62194621417,-101908.62194621417,-101908.62194621417,628488.2326986388,628488.2326986388,628488.2326986388,0.0,0.0,0.0,6855540.699841881
2014-05-04,6327598.441589511,-1079619.74886144,2400571.130868503,6327598.441589511,6327598.441589511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5556651.121294226,-5556651.121294226,-5556651.121294226,0.0,0.0,0.0,-6201468.928007715,-6201468.928007715,-6201468.928007715,644817.8067134904,644817.8067134904,644817.8067134904,0.0,0.0,0.0,770947.3202952854
2014-05-05,6326235.794089565,7710142.2783592185,11073882.15049663,6326235.794089565,6326235.794089565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056063.034228728,3056063.034228728,3056063.034228728,0.0,0.0,0.0,2399717.6955352216,2399717.6955352216,2399717.6955352216,656345.3386935062,656345.3386935062,656345.3386935062,0.0,0.0,0.0,9382298.828318294
2014-05-06,6324873.146953525,6518993.766365776,9792667.811145894,6324873.146953525,6324873.146953525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829604.6868555134,1829604.6868555134,1829604.6868555134,0.0,0.0,0.0,1166921.0304754786,1166921.0304754786,1166921.0304754786,662683.6563800349,662683.6563800349,662683.6563800349,0.0,0.0,0.0,8154477.833809039
2014-05-07,6323510.499817485,6159760.017218918,9438420.783960126,6323510.499817485,6323510.499817485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472332.4740138105,1472332.4740138105,1472332.4740138105,0.0,0.0,0.0,808758.4293380546,808758.4293380546,808758.4293380546,663574.0446757557,663574.0446757557,663574.0446757557,0.0,0.0,0.0,7795842.973831296
2014-05-08,6322147.852681445,6065062.549543803,9328839.441336662,6322147.852681445,6322147.852681445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415090.5542443094,1415090.5542443094,1415090.5542443094,0.0,0.0,0.0,756196.2841535262,756196.2841535262,756196.2841535262,658894.2700907835,658894.2700907835,658894.2700907835,0.0,0.0,0.0,7737238.406925755
2014-05-09,6320785.205545405,6478406.033266776,9851679.825074501,6320785.205545405,6320785.205545405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820447.0334128623,1820447.0334128623,1820447.0334128623,0.0,0.0,0.0,1171784.1104334535,1171784.1104334535,1171784.1104334535,648662.9229794089,648662.9229794089,648662.9229794089,0.0,0.0,0.0,8141232.2389582675
2014-05-10,6319422.558409365,4966142.805077944,8521798.475161621,6319422.558409365,6319422.558409365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531131.3040969213,531131.3040969213,531131.3040969213,0.0,0.0,0.0,-101908.62193950576,-101908.62193950576,-101908.62193950576,633039.9260364274,633039.9260364274,633039.9260364274,0.0,0.0,0.0,6850553.862506286
2014-05-11,6318059.911273325,-1068949.5091039226,2412661.047121282,6318059.911273325,6318059.911273325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5589145.764341081,-5589145.764341081,-5589145.764341081,0.0,0.0,0.0,-6201468.928006977,-6201468.928006977,-6201468.928006977,612323.1636658963,612323.1636658963,612323.1636658963,0.0,0.0,0.0,728914.1469322443
2014-05-12,6316697.264137285,7541261.327049287,10941281.90974374,6316697.264137285,6316697.264137285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986658.9906584066,2986658.9906584066,2986658.9906584066,0.0,0.0,0.0,2399717.6955381436,2399717.6955381436,2399717.6955381436,586941.2951202631,586941.2951202631,586941.2951202631,0.0,0.0,0.0,9303356.254795691
2014-05-13,6315334.617001245,6323024.7948056115,9838512.239317358,6315334.617001245,6315334.617001245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724363.952149944,1724363.952149944,1724363.952149944,0.0,0.0,0.0,1166921.0304820794,1166921.0304820794,1166921.0304820794,557442.9216678648,557442.9216678648,557442.9216678648,0.0,0.0,0.0,8039698.569151189
2014-05-14,6313971.969865205,6008898.083280951,9382106.188480858,6313971.969865205,6313971.969865205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333240.810756558,1333240.810756558,1333240.810756558,0.0,0.0,0.0,808758.4293515543,808758.4293515543,808758.4293515543,524482.381405004,524482.381405004,524482.381405004,0.0,0.0,0.0,7647212.780621763
2014-05-15,6312609.322729164,5879617.893068264,9321431.429179516,6312609.322729164,6312609.322729164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244998.825880718,1244998.825880718,1244998.825880718,0.0,0.0,0.0,756196.2841589459,756196.2841589459,756196.2841589459,488802.5417217721,488802.5417217721,488802.5417217721,0.0,0.0,0.0,7557608.148609882
2014-05-16,6311246.675593124,6184417.14659238,9720278.84228497,6311246.675593124,6311246.675593124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622999.1564901161,1622999.1564901161,1622999.1564901161,0.0,0.0,0.0,1171784.1104427385,1171784.1104427385,1171784.1104427385,451215.0460473782,451215.0460473782,451215.0460473782,0.0,0.0,0.0,7934245.83208324
2014-05-17,6309884.028457084,4881746.06338846,8313617.0736164395,6309884.028457084,6309884.028457084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310669.9238822631,310669.9238822631,310669.9238822631,0.0,0.0,0.0,-101908.62194998967,-101908.62194998967,-101908.62194998967,412578.5458322527,412578.5458322527,412578.5458322527,0.0,0.0,0.0,6620553.9523393465
2014-05-18,6308521.381321044,-1125091.028578208,2148747.3857868426,6308521.381321044,6308521.381321044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5827693.419456401,-5827693.419456401,-5827693.419456401,0.0,0.0,0.0,-6201468.928006237,-6201468.928006237,-6201468.928006237,373775.508549837,373775.508549837,373775.508549837,0.0,0.0,0.0,480827.9618646428
2014-05-19,6307158.734185004,7415018.314671875,10826209.738680651,6307158.734185004,6307158.734185004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735405.931585485,2735405.931585485,2735405.931585485,0.0,0.0,0.0,2399717.695534634,2399717.695534634,2399717.695534634,335688.2360508518,335688.2360508518,335688.2360508518,0.0,0.0,0.0,9042564.66577049
2014-05-20,6305796.087048964,6022186.72400354,9347282.142151985,6305796.087048964,6305796.087048964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466095.7840078291,1466095.7840078291,1466095.7840078291,0.0,0.0,0.0,1166921.0304834414,1166921.0304834414,1166921.0304834414,299174.7535243877,299174.7535243877,299174.7535243877,0.0,0.0,0.0,7771891.871056793
2014-05-21,6304433.439912924,5703133.580735282,9072230.478105163,6304433.439912924,6304433.439912924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073803.666114039,1073803.666114039,1073803.666114039,0.0,0.0,0.0,808758.4293328456,808758.4293328456,808758.4293328456,265045.23678119364,265045.23678119364,265045.23678119364,0.0,0.0,0.0,7378237.106026962
2014-05-22,6303070.792776884,5654156.218330955,9063730.830427317,6303070.792776884,6303070.792776884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990235.9184302491,990235.9184302491,990235.9184302491,0.0,0.0,0.0,756196.2841643656,756196.2841643656,756196.2841643656,234039.6342658834,234039.6342658834,234039.6342658834,0.0,0.0,0.0,7293306.711207133
2014-05-23,6301708.145640844,5995255.056343667,9414570.900091663,6301708.145640844,6301708.145640844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378591.2207670633,1378591.2207670633,1378591.2207670633,0.0,0.0,0.0,1171784.1104389047,1171784.1104389047,1171784.1104389047,206807.11032815874,206807.11032815874,206807.11032815874,0.0,0.0,0.0,7680299.366407907
2014-05-24,6300345.498504803,4731640.582157452,8065237.591093525,6300345.498504803,6300345.498504803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81979.26666884759,81979.26666884759,81979.26666884759,0.0,0.0,0.0,-101908.62194988657,-101908.62194988657,-101908.62194988657,183887.88861873402,183887.88861873402,183887.88861873402,0.0,0.0,0.0,6382324.76517365
2014-05-25,6298982.851368763,-1352974.9141770308,2098605.402716161,6298982.851368763,6298982.851368763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6035770.917739118,-6035770.917739118,-6035770.917739118,0.0,0.0,0.0,-6201468.928006648,-6201468.928006648,-6201468.928006648,165698.01026752978,165698.01026752978,165698.01026752978,0.0,0.0,0.0,263211.9336296441
2014-05-26,6297620.2042327225,7319704.208742328,10513812.410730317,6297620.2042327225,6297620.2042327225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552235.1380402576,2552235.1380402576,2552235.1380402576,0.0,0.0,0.0,2399717.695537555,2399717.695537555,2399717.695537555,152517.44250270186,152517.44250270186,152517.44250270186,0.0,0.0,0.0,8849855.34227298
2014-05-27,6296257.5570966825,5770981.294692654,9200124.305967746,6296257.5570966825,6296257.5570966825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311402.9122364402,1311402.9122364402,1311402.9122364402,0.0,0.0,0.0,1166921.0304746416,1166921.0304746416,1166921.0304746416,144481.8817617988,144481.8817617988,144481.8817617988,0.0,0.0,0.0,7607660.4693331225
2014-05-28,6294894.909960642,5614143.110151655,8942519.152069826,6294894.909960642,6294894.909960642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950336.9230044194,950336.9230044194,950336.9230044194,0.0,0.0,0.0,808758.429342112,808758.429342112,808758.429342112,141578.49366230797,141578.49366230797,141578.49366230797,0.0,0.0,0.0,7245231.832965062
2014-05-29,6293532.262824602,-1918063.2779857707,1465881.9700385148,6293532.262824602,6293532.262824602,-7380126.615856,-7380126.615856,-7380126.615856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6480284.608386652,-6480284.608386652,-6480284.608386652,-7380126.615856,-7380126.615856,-7380126.615856,756196.2841697854,756196.2841697854,756196.2841697854,143645.723299563,143645.723299563,143645.723299563,0.0,0.0,0.0,-186752.3455620492
2014-05-30,6292169.615688562,5917044.339615317,9297155.08365977,6292169.615688562,6292169.615688562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322161.3067069808,1322161.3067069808,1322161.3067069808,0.0,0.0,0.0,1171784.1104397366,1171784.1104397366,1171784.1104397366,150377.19626724423,150377.19626724423,150377.19626724423,0.0,0.0,0.0,7614330.922395543
2014-05-31,6290806.968552522,4566394.079762164,8091071.122403322,6290806.968552522,6290806.968552522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59420.994813047684,59420.994813047684,59420.994813047684,0.0,0.0,0.0,-101908.62195177398,-101908.62195177398,-101908.62195177398,161329.61676482164,161329.61676482164,161329.61676482164,0.0,0.0,0.0,6350227.96336557
2014-06-01,6289444.321416482,-1507904.7049469328,1917474.4714819682,6289444.321416482,6289444.321416482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6025534.470635566,-6025534.470635566,-6025534.470635566,0.0,0.0,0.0,-6201468.92800828,-6201468.92800828,-6201468.92800828,175934.45737271456,175934.45737271456,175934.45737271456,0.0,0.0,0.0,263909.8507809164
2014-06-02,6288081.674280442,7218979.476326533,10556522.177734414,6288081.674280442,6288081.674280442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2593230.824282627,2593230.824282627,2593230.824282627,0.0,0.0,0.0,2399717.6955404766,2399717.6955404766,2399717.6955404766,193513.12874215108,193513.12874215108,193513.12874215108,0.0,0.0,0.0,8881312.49856307
2014-06-03,6286719.027144403,6032898.283239736,9324047.850003269,6286719.027144403,6286719.027144403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380216.2500577965,1380216.2500577965,1380216.2500577965,0.0,0.0,0.0,1166921.030486166,1166921.030486166,1166921.030486166,213295.21957163053,213295.21957163053,213295.21957163053,0.0,0.0,0.0,7666935.2772022
2014-06-04,6285356.380164957,5588107.635464204,9036985.361969166,6285356.380164957,6285356.380164957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043197.7400013884,1043197.7400013884,1043197.7400013884,0.0,0.0,0.0,808758.4293556106,808758.4293556106,808758.4293556106,234439.31064577788,234439.31064577788,234439.31064577788,0.0,0.0,0.0,7328554.120166345
2014-06-05,6283993.73318551,5643765.573304032,8947704.784405703,6283993.73318551,6283993.73318551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012252.0780146752,1012252.0780146752,1012252.0780146752,0.0,0.0,0.0,756196.2841546678,756196.2841546678,756196.2841546678,256055.79386000757,256055.79386000757,256055.79386000757,0.0,0.0,0.0,7296245.811200186
